timestamp,visitorid,event,itemid,categoryid_final
1442272137372,7720,view,96940,1228
1442272137372,7720,view,96940,1228
1442272137372,7720,view,96940,1228
1442272137372,7720,view,96940,1085
1442272333772,7720,view,240233,1228
1442272333772,7720,view,240233,1228
1442272333772,7720,view,240233,1228
1442272333772,7720,view,240233,1228
1442272333772,7720,view,240233,1228
1442272333772,7720,view,240233,1228
1442272333772,7720,view,240233,1228
1442272333772,7720,view,240233,1228
1442272333772,7720,view,240233,1228
1442272333772,7720,view,240233,1085
1442272333772,7720,view,240233,1085
1442272333772,7720,view,240233,1228
1442272333772,7720,view,240233,1228
1442272333772,7720,view,240233,1228
1442272333772,7720,view,240233,1085
1442272333772,7720,view,240233,1085
1442272333772,7720,view,240233,1085
1442272333772,7720,view,240233,1085
1442272341672,7720,view,96940,1085
1442272341672,7720,view,96940,1228
1442272341672,7720,view,96940,1228
1442272341672,7720,view,96940,1228
1442272341672,7720,view,96940,1228
1442272341672,7720,view,96940,1228
1442272341672,7720,view,96940,1228
1442272341672,7720,view,96940,1228
1442272341672,7720,view,96940,1085
1442272341672,7720,view,96940,1228
1442272341672,7720,view,96940,1085
1442272341672,7720,view,96940,1085
1442272341672,7720,view,96940,1228
1442272341672,7720,view,96940,1085
1442272341672,7720,view,96940,1228
1442272341672,7720,view,96940,1228
1442272341672,7720,view,96940,1228
1442272341672,7720,view,96940,1085
1442272424273,7720,addtocart,96940,1085
1442272424273,7720,addtocart,96940,1228
1442272424273,7720,addtocart,96940,1228
1442272424273,7720,addtocart,96940,1228
1442272424273,7720,addtocart,96940,1228
1442272424273,7720,addtocart,96940,1228
1442272424273,7720,addtocart,96940,1228
1442272424273,7720,addtocart,96940,1228
1442272424273,7720,addtocart,96940,1085
1442272424273,7720,addtocart,96940,1228
1442272424273,7720,addtocart,96940,1085
1442272424273,7720,addtocart,96940,1085
1442272424273,7720,addtocart,96940,1228
1442272424273,7720,addtocart,96940,1085
1442272424273,7720,addtocart,96940,1228
1442272424273,7720,addtocart,96940,1228
1442272424273,7720,addtocart,96940,1228
1442272424273,7720,addtocart,96940,1085
1431485742405,7950,view,194831,496
1431485742405,7950,view,194831,496
1431485742405,7950,view,194831,496
1431485742405,7950,view,194831,496
1431485742405,7950,view,194831,1402
1431485742405,7950,view,194831,1402
1431485742405,7950,view,194831,1402
1431485742405,7950,view,194831,496
1431485742405,7950,view,194831,1402
1431485742405,7950,view,194831,1402
1431485742405,7950,view,194831,496
1431485742405,7950,view,194831,496
1431485742405,7950,view,194831,1425
1431485742405,7950,view,194831,1402
1431485742405,7950,view,194831,496
1431485742405,7950,view,194831,1402
1431485742405,7950,view,194831,1425
1431485742405,7950,view,194831,496
1434341798024,7950,view,460496,-1
1434341894942,7950,view,376720,1167
1434341894942,7950,view,376720,1167
1434341894942,7950,view,376720,1167
1434341894942,7950,view,376720,1167
1434341894942,7950,view,376720,1167
1434341894942,7950,view,376720,1167
1434341894942,7950,view,376720,1167
1434341894942,7950,view,376720,176
1434341894942,7950,view,376720,176
1434341894942,7950,view,376720,176
1434341894942,7950,view,376720,176
1434341894942,7950,view,376720,176
1434341894942,7950,view,376720,176
1434341894942,7950,view,376720,176
1434341894942,7950,view,376720,176
1434341894942,7950,view,376720,176
1434341894942,7950,view,376720,176
1434341982704,7950,view,460496,-1
1434342019714,7950,view,370510,1167
1434342019714,7950,view,370510,1167
1434342019714,7950,view,370510,1167
1434342019714,7950,view,370510,1167
1434342019714,7950,view,370510,1167
1434342019714,7950,view,370510,1617
1434342019714,7950,view,370510,1167
1434342019714,7950,view,370510,1617
1434342019714,7950,view,370510,1617
1434342019714,7950,view,370510,1617
1434342019714,7950,view,370510,1617
1434342019714,7950,view,370510,1167
1434342019714,7950,view,370510,1617
1434342019714,7950,view,370510,1617
1434342019714,7950,view,370510,1617
1434342019714,7950,view,370510,1617
1434342019714,7950,view,370510,1617
1434342075118,7950,view,376720,1167
1434342075118,7950,view,376720,1167
1434342075118,7950,view,376720,1167
1434342075118,7950,view,376720,1167
1434342075118,7950,view,376720,1167
1434342075118,7950,view,376720,1167
1434342075118,7950,view,376720,1167
1434342075118,7950,view,376720,176
1434342075118,7950,view,376720,176
1434342075118,7950,view,376720,176
1434342075118,7950,view,376720,176
1434342075118,7950,view,376720,176
1434342075118,7950,view,376720,176
1434342075118,7950,view,376720,176
1434342075118,7950,view,376720,176
1434342075118,7950,view,376720,176
1434342075118,7950,view,376720,176
1434342420814,7950,view,370510,1167
1434342420814,7950,view,370510,1167
1434342420814,7950,view,370510,1167
1434342420814,7950,view,370510,1167
1434342420814,7950,view,370510,1167
1434342420814,7950,view,370510,1617
1434342420814,7950,view,370510,1167
1434342420814,7950,view,370510,1617
1434342420814,7950,view,370510,1617
1434342420814,7950,view,370510,1617
1434342420814,7950,view,370510,1617
1434342420814,7950,view,370510,1167
1434342420814,7950,view,370510,1617
1434342420814,7950,view,370510,1617
1434342420814,7950,view,370510,1617
1434342420814,7950,view,370510,1617
1434342420814,7950,view,370510,1617
1434342795193,7950,view,252862,1167
1434342795193,7950,view,252862,1167
1434342795193,7950,view,252862,1167
1434342795193,7950,view,252862,1167
1434342795193,7950,view,252862,1167
1434342795193,7950,view,252862,176
1434342795193,7950,view,252862,176
1434342795193,7950,view,252862,1167
1434342795193,7950,view,252862,176
1434342795193,7950,view,252862,176
1434342795193,7950,view,252862,1167
1434342795193,7950,view,252862,176
1434342795193,7950,view,252862,176
1434342795193,7950,view,252862,176
1434342795193,7950,view,252862,176
1434342795193,7950,view,252862,176
1434342795193,7950,view,252862,176
1434342857054,7950,view,253710,1167
1434342857054,7950,view,253710,176
1434342857054,7950,view,253710,176
1434342857054,7950,view,253710,1167
1434342857054,7950,view,253710,1167
1434342857054,7950,view,253710,1167
1434342857054,7950,view,253710,1167
1434342857054,7950,view,253710,1167
1434342857054,7950,view,253710,519
1434342857054,7950,view,253710,519
1434342857054,7950,view,253710,1167
1434342857054,7950,view,253710,176
1434342857054,7950,view,253710,176
1434342857054,7950,view,253710,176
1434342857054,7950,view,253710,176
1434342857054,7950,view,253710,176
1434342857054,7950,view,253710,176
1434342857054,7950,view,253710,176
1434342922454,7950,view,200010,1167
1434342922454,7950,view,200010,1167
1434342922454,7950,view,200010,1167
1434342922454,7950,view,200010,1167
1434342922454,7950,view,200010,1167
1434342922454,7950,view,200010,1167
1434342922454,7950,view,200010,176
1434342922454,7950,view,200010,1167
1434342922454,7950,view,200010,176
1434342922454,7950,view,200010,176
1434342922454,7950,view,200010,176
1434342922454,7950,view,200010,176
1434342922454,7950,view,200010,176
1434342922454,7950,view,200010,176
1434342922454,7950,view,200010,176
1434342922454,7950,view,200010,176
1434342922454,7950,view,200010,176
1434343269820,7950,view,91526,-1
1437948977490,8540,view,251248,1006
1437948977490,8540,view,251248,1006
1437948977490,8540,view,251248,1006
1437948977490,8540,view,251248,1006
1437948977490,8540,view,251248,822
1437948977490,8540,view,251248,822
1437948977490,8540,view,251248,822
1437948977490,8540,view,251248,822
1437948977490,8540,view,251248,822
1437948977490,8540,view,251248,822
1437948977490,8540,view,251248,822
1437948977490,8540,view,251248,822
1437948977490,8540,view,251248,822
1437948977490,8540,view,251248,822
1437948977490,8540,view,251248,822
1437948977490,8540,view,251248,822
1437948977490,8540,view,251248,822
1437948977490,8540,view,251248,822
1437952054767,8540,view,238433,1006
1437952054767,8540,view,238433,822
1437952054767,8540,view,238433,1006
1437952054767,8540,view,238433,1006
1437952054767,8540,view,238433,1006
1437952054767,8540,view,238433,822
1437952054767,8540,view,238433,822
1437952054767,8540,view,238433,822
1437952054767,8540,view,238433,822
1437952054767,8540,view,238433,822
1437952054767,8540,view,238433,822
1437952054767,8540,view,238433,822
1437952054767,8540,view,238433,822
1437952054767,8540,view,238433,822
1437952054767,8540,view,238433,822
1437952054767,8540,view,238433,822
1437952054767,8540,view,238433,822
1437952054767,8540,view,238433,822
1437952076204,8540,view,251248,1006
1437952076204,8540,view,251248,1006
1437952076204,8540,view,251248,1006
1437952076204,8540,view,251248,1006
1437952076204,8540,view,251248,822
1437952076204,8540,view,251248,822
1437952076204,8540,view,251248,822
1437952076204,8540,view,251248,822
1437952076204,8540,view,251248,822
1437952076204,8540,view,251248,822
1437952076204,8540,view,251248,822
1437952076204,8540,view,251248,822
1437952076204,8540,view,251248,822
1437952076204,8540,view,251248,822
1437952076204,8540,view,251248,822
1437952076204,8540,view,251248,822
1437952076204,8540,view,251248,822
1437952076204,8540,view,251248,822
1437952191480,8540,view,251248,1006
1437952191480,8540,view,251248,1006
1437952191480,8540,view,251248,1006
1437952191480,8540,view,251248,1006
1437952191480,8540,view,251248,822
1437952191480,8540,view,251248,822
1437952191480,8540,view,251248,822
1437952191480,8540,view,251248,822
1437952191480,8540,view,251248,822
1437952191480,8540,view,251248,822
1437952191480,8540,view,251248,822
1437952191480,8540,view,251248,822
1437952191480,8540,view,251248,822
1437952191480,8540,view,251248,822
1437952191480,8540,view,251248,822
1437952191480,8540,view,251248,822
1437952191480,8540,view,251248,822
1437952191480,8540,view,251248,822
1438049996969,8540,view,251248,1006
1438049996969,8540,view,251248,1006
1438049996969,8540,view,251248,1006
1438049996969,8540,view,251248,1006
1438049996969,8540,view,251248,822
1438049996969,8540,view,251248,822
1438049996969,8540,view,251248,822
1438049996969,8540,view,251248,822
1438049996969,8540,view,251248,822
1438049996969,8540,view,251248,822
1438049996969,8540,view,251248,822
1438049996969,8540,view,251248,822
1438049996969,8540,view,251248,822
1438049996969,8540,view,251248,822
1438049996969,8540,view,251248,822
1438049996969,8540,view,251248,822
1438049996969,8540,view,251248,822
1438049996969,8540,view,251248,822
1438050172612,8540,view,464821,822
1438050172612,8540,view,464821,1006
1438050172612,8540,view,464821,1006
1438050172612,8540,view,464821,1006
1438050172612,8540,view,464821,822
1438050172612,8540,view,464821,822
1438050172612,8540,view,464821,822
1438050172612,8540,view,464821,822
1438050172612,8540,view,464821,822
1438050172612,8540,view,464821,822
1438050172612,8540,view,464821,822
1438050172612,8540,view,464821,822
1438050172612,8540,view,464821,822
1438050172612,8540,view,464821,822
1438050172612,8540,view,464821,1006
1438050172612,8540,view,464821,822
1438050172612,8540,view,464821,822
1438050172612,8540,view,464821,822
1438050275160,8540,view,378754,822
1438050275160,8540,view,378754,822
1438050275160,8540,view,378754,1006
1438050275160,8540,view,378754,822
1438050275160,8540,view,378754,1006
1438050275160,8540,view,378754,822
1438050275160,8540,view,378754,1006
1438050275160,8540,view,378754,1006
1438050275160,8540,view,378754,822
1438050275160,8540,view,378754,822
1438050275160,8540,view,378754,822
1438050275160,8540,view,378754,822
1438050275160,8540,view,378754,822
1438050275160,8540,view,378754,822
1438050275160,8540,view,378754,822
1438050275160,8540,view,378754,822
1438050275160,8540,view,378754,822
1438050275160,8540,view,378754,822
1438050306333,8540,view,147632,1006
1438050306333,8540,view,147632,1006
1438050306333,8540,view,147632,1006
1438050306333,8540,view,147632,1006
1438050306333,8540,view,147632,822
1438050306333,8540,view,147632,822
1438050306333,8540,view,147632,822
1438050306333,8540,view,147632,822
1438050306333,8540,view,147632,822
1438050306333,8540,view,147632,822
1438050306333,8540,view,147632,822
1438050306333,8540,view,147632,822
1438050306333,8540,view,147632,822
1438050306333,8540,view,147632,822
1438050306333,8540,view,147632,822
1438050306333,8540,view,147632,822
1438050306333,8540,view,147632,822
1438050306333,8540,view,147632,822
1438478535007,8540,view,6248,1231
1438478725732,8540,view,20110,1231
1438478919372,8540,view,406609,1231
1438534267553,8540,view,431457,1231
1441140902956,8540,view,11718,769
1436131408072,15223,view,435970,642
1436131408072,15223,view,435970,642
1436131408072,15223,view,435970,642
1436131408072,15223,view,435970,642
1436131408072,15223,view,435970,642
1436131408072,15223,view,435970,642
1436131408072,15223,view,435970,642
1436131408072,15223,view,435970,642
1436131408072,15223,view,435970,642
1436131408072,15223,view,435970,642
1436131408072,15223,view,435970,429
1436131408072,15223,view,435970,642
1436131408072,15223,view,435970,429
1436131408072,15223,view,435970,429
1436131408072,15223,view,435970,429
1436131408072,15223,view,435970,642
1436131408072,15223,view,435970,429
1436131408072,15223,view,435970,429
1436153353330,15223,view,435970,642
1436153353330,15223,view,435970,642
1436153353330,15223,view,435970,642
1436153353330,15223,view,435970,642
1436153353330,15223,view,435970,642
1436153353330,15223,view,435970,642
1436153353330,15223,view,435970,642
1436153353330,15223,view,435970,642
1436153353330,15223,view,435970,642
1436153353330,15223,view,435970,642
1436153353330,15223,view,435970,429
1436153353330,15223,view,435970,642
1436153353330,15223,view,435970,429
1436153353330,15223,view,435970,429
1436153353330,15223,view,435970,429
1436153353330,15223,view,435970,642
1436153353330,15223,view,435970,429
1436153353330,15223,view,435970,429
1436322736753,15223,view,435970,642
1436322736753,15223,view,435970,642
1436322736753,15223,view,435970,642
1436322736753,15223,view,435970,642
1436322736753,15223,view,435970,642
1436322736753,15223,view,435970,642
1436322736753,15223,view,435970,642
1436322736753,15223,view,435970,642
1436322736753,15223,view,435970,642
1436322736753,15223,view,435970,642
1436322736753,15223,view,435970,429
1436322736753,15223,view,435970,642
1436322736753,15223,view,435970,429
1436322736753,15223,view,435970,429
1436322736753,15223,view,435970,429
1436322736753,15223,view,435970,642
1436322736753,15223,view,435970,429
1436322736753,15223,view,435970,429
1436397329600,15223,view,435970,642
1436397329600,15223,view,435970,642
1436397329600,15223,view,435970,642
1436397329600,15223,view,435970,642
1436397329600,15223,view,435970,642
1436397329600,15223,view,435970,642
1436397329600,15223,view,435970,642
1436397329600,15223,view,435970,642
1436397329600,15223,view,435970,642
1436397329600,15223,view,435970,642
1436397329600,15223,view,435970,429
1436397329600,15223,view,435970,642
1436397329600,15223,view,435970,429
1436397329600,15223,view,435970,429
1436397329600,15223,view,435970,429
1436397329600,15223,view,435970,642
1436397329600,15223,view,435970,429
1436397329600,15223,view,435970,429
1436588724358,15223,view,435970,642
1436588724358,15223,view,435970,642
1436588724358,15223,view,435970,642
1436588724358,15223,view,435970,642
1436588724358,15223,view,435970,642
1436588724358,15223,view,435970,642
1436588724358,15223,view,435970,642
1436588724358,15223,view,435970,642
1436588724358,15223,view,435970,642
1436588724358,15223,view,435970,642
1436588724358,15223,view,435970,429
1436588724358,15223,view,435970,642
1436588724358,15223,view,435970,429
1436588724358,15223,view,435970,429
1436588724358,15223,view,435970,429
1436588724358,15223,view,435970,642
1436588724358,15223,view,435970,429
1436588724358,15223,view,435970,429
1436753138107,15223,view,435970,642
1436753138107,15223,view,435970,642
1436753138107,15223,view,435970,642
1436753138107,15223,view,435970,642
1436753138107,15223,view,435970,642
1436753138107,15223,view,435970,642
1436753138107,15223,view,435970,642
1436753138107,15223,view,435970,642
1436753138107,15223,view,435970,642
1436753138107,15223,view,435970,642
1436753138107,15223,view,435970,429
1436753138107,15223,view,435970,642
1436753138107,15223,view,435970,429
1436753138107,15223,view,435970,429
1436753138107,15223,view,435970,429
1436753138107,15223,view,435970,642
1436753138107,15223,view,435970,429
1436753138107,15223,view,435970,429
1436842391625,15223,view,435970,642
1436842391625,15223,view,435970,642
1436842391625,15223,view,435970,642
1436842391625,15223,view,435970,642
1436842391625,15223,view,435970,642
1436842391625,15223,view,435970,642
1436842391625,15223,view,435970,642
1436842391625,15223,view,435970,642
1436842391625,15223,view,435970,642
1436842391625,15223,view,435970,642
1436842391625,15223,view,435970,429
1436842391625,15223,view,435970,642
1436842391625,15223,view,435970,429
1436842391625,15223,view,435970,429
1436842391625,15223,view,435970,429
1436842391625,15223,view,435970,642
1436842391625,15223,view,435970,429
1436842391625,15223,view,435970,429
1436930274712,15223,view,435970,642
1436930274712,15223,view,435970,642
1436930274712,15223,view,435970,642
1436930274712,15223,view,435970,642
1436930274712,15223,view,435970,642
1436930274712,15223,view,435970,642
1436930274712,15223,view,435970,642
1436930274712,15223,view,435970,642
1436930274712,15223,view,435970,642
1436930274712,15223,view,435970,642
1436930274712,15223,view,435970,429
1436930274712,15223,view,435970,642
1436930274712,15223,view,435970,429
1436930274712,15223,view,435970,429
1436930274712,15223,view,435970,429
1436930274712,15223,view,435970,642
1436930274712,15223,view,435970,429
1436930274712,15223,view,435970,429
1437016054721,15223,view,435970,642
1437016054721,15223,view,435970,642
1437016054721,15223,view,435970,642
1437016054721,15223,view,435970,642
1437016054721,15223,view,435970,642
1437016054721,15223,view,435970,642
1437016054721,15223,view,435970,642
1437016054721,15223,view,435970,642
1437016054721,15223,view,435970,642
1437016054721,15223,view,435970,642
1437016054721,15223,view,435970,429
1437016054721,15223,view,435970,642
1437016054721,15223,view,435970,429
1437016054721,15223,view,435970,429
1437016054721,15223,view,435970,429
1437016054721,15223,view,435970,642
1437016054721,15223,view,435970,429
1437016054721,15223,view,435970,429
1435609751234,18555,view,315897,507
1435609751234,18555,view,315897,1006
1435609751234,18555,view,315897,1006
1435609751234,18555,view,315897,1006
1435609751234,18555,view,315897,1006
1435609751234,18555,view,315897,507
1435609751234,18555,view,315897,507
1435609751234,18555,view,315897,507
1435609751234,18555,view,315897,507
1435609751234,18555,view,315897,507
1435609751234,18555,view,315897,507
1435609751234,18555,view,315897,507
1435609751234,18555,view,315897,507
1435609751234,18555,view,315897,507
1435609751234,18555,view,315897,507
1435609751234,18555,view,315897,507
1435609751234,18555,view,315897,507
1435609751234,18555,view,315897,507
1435609817324,18555,view,311133,507
1435609817324,18555,view,311133,507
1435609817324,18555,view,311133,1006
1435609817324,18555,view,311133,1006
1435609817324,18555,view,311133,507
1435609817324,18555,view,311133,1006
1435609817324,18555,view,311133,507
1435609817324,18555,view,311133,1006
1435609817324,18555,view,311133,507
1435609817324,18555,view,311133,507
1435609817324,18555,view,311133,507
1435609817324,18555,view,311133,507
1435609817324,18555,view,311133,507
1435609817324,18555,view,311133,507
1435609817324,18555,view,311133,507
1435609817324,18555,view,311133,507
1435609817324,18555,view,311133,507
1435609817324,18555,view,311133,507
1436301127607,18555,view,311133,507
1436301127607,18555,view,311133,507
1436301127607,18555,view,311133,1006
1436301127607,18555,view,311133,1006
1436301127607,18555,view,311133,507
1436301127607,18555,view,311133,1006
1436301127607,18555,view,311133,507
1436301127607,18555,view,311133,1006
1436301127607,18555,view,311133,507
1436301127607,18555,view,311133,507
1436301127607,18555,view,311133,507
1436301127607,18555,view,311133,507
1436301127607,18555,view,311133,507
1436301127607,18555,view,311133,507
1436301127607,18555,view,311133,507
1436301127607,18555,view,311133,507
1436301127607,18555,view,311133,507
1436301127607,18555,view,311133,507
1436301169046,18555,view,315897,507
1436301169046,18555,view,315897,1006
1436301169046,18555,view,315897,1006
1436301169046,18555,view,315897,1006
1436301169046,18555,view,315897,1006
1436301169046,18555,view,315897,507
1436301169046,18555,view,315897,507
1436301169046,18555,view,315897,507
1436301169046,18555,view,315897,507
1436301169046,18555,view,315897,507
1436301169046,18555,view,315897,507
1436301169046,18555,view,315897,507
1436301169046,18555,view,315897,507
1436301169046,18555,view,315897,507
1436301169046,18555,view,315897,507
1436301169046,18555,view,315897,507
1436301169046,18555,view,315897,507
1436301169046,18555,view,315897,507
1436301203109,18555,view,311133,507
1436301203109,18555,view,311133,507
1436301203109,18555,view,311133,1006
1436301203109,18555,view,311133,1006
1436301203109,18555,view,311133,507
1436301203109,18555,view,311133,1006
1436301203109,18555,view,311133,507
1436301203109,18555,view,311133,1006
1436301203109,18555,view,311133,507
1436301203109,18555,view,311133,507
1436301203109,18555,view,311133,507
1436301203109,18555,view,311133,507
1436301203109,18555,view,311133,507
1436301203109,18555,view,311133,507
1436301203109,18555,view,311133,507
1436301203109,18555,view,311133,507
1436301203109,18555,view,311133,507
1436301203109,18555,view,311133,507
1436301244102,18555,view,315897,507
1436301244102,18555,view,315897,1006
1436301244102,18555,view,315897,1006
1436301244102,18555,view,315897,1006
1436301244102,18555,view,315897,1006
1436301244102,18555,view,315897,507
1436301244102,18555,view,315897,507
1436301244102,18555,view,315897,507
1436301244102,18555,view,315897,507
1436301244102,18555,view,315897,507
1436301244102,18555,view,315897,507
1436301244102,18555,view,315897,507
1436301244102,18555,view,315897,507
1436301244102,18555,view,315897,507
1436301244102,18555,view,315897,507
1436301244102,18555,view,315897,507
1436301244102,18555,view,315897,507
1436301244102,18555,view,315897,507
1436301323250,18555,view,311133,507
1436301323250,18555,view,311133,507
1436301323250,18555,view,311133,1006
1436301323250,18555,view,311133,1006
1436301323250,18555,view,311133,507
1436301323250,18555,view,311133,1006
1436301323250,18555,view,311133,507
1436301323250,18555,view,311133,1006
1436301323250,18555,view,311133,507
1436301323250,18555,view,311133,507
1436301323250,18555,view,311133,507
1436301323250,18555,view,311133,507
1436301323250,18555,view,311133,507
1436301323250,18555,view,311133,507
1436301323250,18555,view,311133,507
1436301323250,18555,view,311133,507
1436301323250,18555,view,311133,507
1436301323250,18555,view,311133,507
1436301393464,18555,view,315897,507
1436301393464,18555,view,315897,1006
1436301393464,18555,view,315897,1006
1436301393464,18555,view,315897,1006
1436301393464,18555,view,315897,1006
1436301393464,18555,view,315897,507
1436301393464,18555,view,315897,507
1436301393464,18555,view,315897,507
1436301393464,18555,view,315897,507
1436301393464,18555,view,315897,507
1436301393464,18555,view,315897,507
1436301393464,18555,view,315897,507
1436301393464,18555,view,315897,507
1436301393464,18555,view,315897,507
1436301393464,18555,view,315897,507
1436301393464,18555,view,315897,507
1436301393464,18555,view,315897,507
1436301393464,18555,view,315897,507
1435784170849,21395,view,222422,191
1435784184753,21395,view,440896,1135
1435786306479,21395,view,440896,1135
1435852914264,21395,view,188861,1500
1435858567103,21395,view,280328,589
1435859584586,21395,view,335128,1284
1435859602531,21395,view,449332,1284
1435859614349,21395,view,34471,1284
1435859716265,21395,view,376507,844
1435859725751,21395,view,401149,844
1435859738170,21395,view,194250,844
1435859756515,21395,view,23008,-1
1435859779086,21395,view,425669,-1
1435859803591,21395,view,11891,-1
1435859812063,21395,view,28742,-1
1435859812609,21395,view,67192,-1
1435859821405,21395,view,85969,-1
1435859836343,21395,view,109182,-1
1435859868760,21395,view,284932,-1
1435859878349,21395,view,400604,-1
1435859886975,21395,view,39140,-1
1435859896774,21395,view,109111,-1
1435859919196,21395,view,189797,-1
1435859927067,21395,view,414928,-1
1435859936056,21395,view,202936,-1
1435859948358,21395,view,329611,-1
1435859960554,21395,view,325650,-1
1435859978230,21395,view,174175,-1
1435860004717,21395,view,246084,-1
1435860026367,21395,view,292885,-1
1435860033733,21395,view,89799,-1
1435860043669,21395,view,274634,-1
1435860062848,21395,view,250871,-1
1435860077259,21395,view,401164,-1
1435860087130,21395,view,60520,-1
1435860095941,21395,view,346351,-1
1435860113844,21395,view,401152,-1
1435860114330,21395,view,250985,-1
1435860124864,21395,view,166863,-1
1435860133411,21395,view,207458,-1
1435860144239,21395,view,267169,1670
1435860156966,21395,view,172790,1670
1435860165628,21395,view,406924,1670
1435860179653,21395,view,10804,844
1435860195287,21395,view,193807,1670
1435860216685,21395,view,267936,1670
1435860231539,21395,view,12981,1670
1435860239673,21395,view,161154,844
1435860248737,21395,view,76783,844
1435860260258,21395,view,115874,1347
1435860268490,21395,view,391492,844
1435860282841,21395,view,88672,844
1435860305895,21395,view,191478,844
1435860317623,21395,view,90902,844
1435860326133,21395,view,226019,844
1435860333806,21395,view,26866,844
1435860347567,21395,view,87773,844
1435860365241,21395,view,196828,1384
1435860384044,21395,view,194091,1384
1435860392246,21395,view,401887,1384
1435860406924,21395,view,301690,1384
1435860423762,21395,view,130958,1384
1435860442737,21395,view,58809,618
1435861072731,21395,view,278421,1196
1435861085567,21395,view,189,1639
1435861094981,21395,view,263273,1094
1435861106418,21395,view,166272,1094
1435861126803,21395,view,451144,1020
1435861138766,21395,view,87581,1020
1435861154772,21395,view,354912,1020
1435861165288,21395,view,210024,1135
1435861175543,21395,view,272597,618
1435861247829,21395,view,436115,196
1435861285251,21395,view,150530,844
1435861293328,21395,view,436115,196
1435861339324,21395,view,76598,844
1435861354480,21395,view,46532,844
1435861416302,21395,view,300773,191
1435861431208,21395,view,136611,191
1435861443661,21395,view,465824,191
1435861454458,21395,view,447848,191
1435861584523,21395,view,181026,191
1435861616507,21395,view,430234,191
1435861628054,21395,view,437340,191
1435861639617,21395,view,183814,191
1435861653867,21395,view,465677,191
1435861667914,21395,view,304593,191
